MATCHED_ON	TITLE	CGP#	OCLC_035	OCLC_019	RECTYPE	BIBLVL	RECFORM	AGENCY_CLASS	SUDOC	ITEM#	PURL
norm_title;subject_650	Reproductive biology and early life history of fishes in the Ohio River drainage	000417765	30499652		a	m	Microfiche	Y	Y 3.T 25:2 B 52/5	1082 (MF)	
additional_creator_710;varying_title;norm_title;subject_650	Estimation of peak-frequency relations, flood hydrographs, and volume-duration-frequency relations of ungaged small urban streams in Ohio 	000418555	30594259		a	m	Print	I	I 19.13:2432	0625	
norm_title	20th Annual RREL Research Symposium	000419587	30674292		a	m	Microfiche	EP	EP 1.23/6:600/F-93/053	0431-J (MF)	
norm_title	Scrap tire handbook	000419913	30694395		a	m	Microfiche	EP	EP 1.8:SC 1	0431-K (MF)	
norm_title	Nominations of Ricki Rhodarmer Tigert, Andrew C. Hove, Jr., and Anne L. Hall :	000419985	30703815		a	m	Print	Y	Y 4.B 22/3:S.HRG.103-551	1035-D (MF)	
norm_title;subject_650	Middle and Upper Ordovician nautiloid cephalopods of the Cincinnati arch region of Kentucky, Indiana, and Ohio 	000420318	30733508		a	m	Print	I	I 19.16:1066-P	0624	
norm_title;subject_650	Philips Display Components Company, Ottawa, Ohio.	000420378	30743008		a	m	Print	HE	HE 20.7125/2:93-0806-2412	0499-F-16	
norm_title;subject_650	Electrode Corporation, Chardon, Ohio.	000420433	30752576		a	m	Print	HE	HE 20.7125/2:93-1133-2425	0499-F-16	
norm_title;subject_650	Hardy Road Landfill, Akron, Ohio.	000420506	30757132		a	m	Print	HE	HE 20.7125/2:93-0696-2395	0499-F-16	
varying_title;notes;additional_creator_710;subject_651;norm_title	Gnadenhutten quadrangle, Ohio--Tuscarawas Co. :	000420651	30770771		e	m	Print	I	I 19.81:40081-C 4-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Antrim quadrangle, Ohio--Guernsey Co. :	000420654	30771291		e	m	Print	I	I 19.81:40081-A 3-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Old Washington quadrangle, Ohio--Guernsey Co. :	000420658	30771337		e	m	Print	I	I 19.81:40081-A 4-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Baltic quadrangle, Ohio :	000420660	30771433		e	m	Print	I	I 19.81:40081-D 6-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Newcomerstown quadrangle, Ohio :	000420661	30771577		e	m	Print	I	I 19.81:40081-C 5-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Bloomfield quadrangle, Ohio :	000420664	30771647		e	m	Print	I	I 19.81:40081-A 6-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Fresno quadrangle, Ohio :	000420667	30771702		e	m	Print	I	I 19.81:40081-C 6-TF-024/993	0619-M-35	
norm_title	Geologic radon potential of EPA Region 5	000420780	30790193		a	m	Microfiche	I	I 19.76:93-292-E	0624-H (MF)	
norm_title;subject_650	Toledo Express Airport, Toledo, Ohio. :	000420832	30794512		a	m	Print	C	C 55.411/3:ODS 184/993	0192-A-02	
norm_title;subject_650	Housing profile :	000421147	30825379		a	m	Print	C	C 3.215/20:92-5	0156-B-52	
varying_title;norm_title;subject_650	Cleveland-Hopkins International Airport, Cleveland, Ohio :	000421320	30835396		a	m	Print	C	C 55.411/3:ODS 84/993	0192-A-02	
norm_title;subject_650	Metcalf Field, Toledo, Ohio :	000421324	30835493		a	m	Print	C	C 55.411/3:ODS 421/993	0192-A-02	
norm_title;subject_650	Akron General Medical Center, Akron, Ohio.	000422272	30929780		a	m	Print	HE	HE 20.7125/2:93-1120-2429	0499-F-16	
subject_651;norm_title	Allen County, Ohio	000422334	30932291		m	m	Direct electronic	I	I 19.124/35:39003	0626-B-35	
subject_651;norm_title	The Ohio River Division, U.S. Army Corps of Engineers :	000422843	30986388		a	m	Print	D	D 103.2:OH 3/9	0337	
norm_title	Lewis structures technology--1988	000422876	30989250		a	m	Microfiche	NAS	NAS 1.55:3003/V.1-	0830-H-14 (MF)	
norm_title	Fifth Annual Thermal and Fluids Analysis Workshop :	000423140	31008514		a	m	Microfiche	NAS	NAS 1.55:10122	0830-H-10 (MF)	
norm_title;subject_650	Rickenbacker International Airport, Columbus, Ohio :	000423386	31034289		a	m	Print	C	C 55.411/3:ODS 6846/993	0192-A-02	
norm_title;subject_650	Ohio State University Airport, Columbus, Ohio :	000423389	31034323		a	m	Print	C	C 55.411/3:ODS 5387/993	0192-A-02	
varying_title;norm_title;subject_650	Ground-water levels and directions of flow near the Industrial Excess Landfill, Uniontown, Ohio, March 1994 	000423783	31064986		a	m	Print	I	I 19.42/4:94-4136	0624-B	
subject_651;varying_title;norm_title;notes	Lawrenceburg quadrangle, Indiana--Kentucky--Ohio, 1981 :	000424346	31119482		e	m	Print	I	I 19.81:39084-A 7-TF-024/994	0619-M-14	
norm_title	Winter coastal observations, Lake Erie, Ohio shore	000424997	31176510		a	m	Microfiche	I	I 19.76:93-539	0624-H (MF)	
norm_title	Workshop on Computational Turbulence Modeling	000425021	31177032		a	m	Microfiche	NAS	NAS 1.55:10130	0830-H-10 (MF)	
varying_title;norm_title;subject_650	L-S Electro-Galvanizing Company, Cleveland, Ohio.	000425064	31181691		a	m	Print	HE	HE 20.7125/2:93-1038-2432	0499-F-16	
norm_title	Second International Microgravity Combustion Workshop	000425266	31196940		a	m	Microfiche	NAS	NAS 1.55:10113	0830-H-05 (MF)	
subject_651;norm_title	Delaware County, Ohio	000425277	31198379		m	m	Direct electronic	I	I 19.124/35:39041	0626-B-35	
norm_title	Workshop on Engineering Turbulence Modeling :	000425320	31204107		a	m	Microfiche	NAS	NAS 1.55:10088	0830-H-10 (MF)	
varying_title;notes;additional_creator_710;subject_651;norm_title	Kimbolton quadrangle, Ohio :	000425405	31212214		e	m	Print	I	I 19.81:40081-B 5-TF-024/994	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Tippecanoe quadrangle, Ohio :	000425407	31212367		e	m	Print	I	I 19.81:40081-C 3-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Uhrichsville quadrangle, Ohio :	000425409	31212414		e	m	Print	I	I 19.81:40081-D 3-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Cambridge quadrangle, Ohio--Guernsey Co. :	000425410	31212466		e	m	Print	I	I 19.81:40081-A 5-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Plainfield quadrangle, Ohio :	000425411	31212515		e	m	Print	I	I 19.81:40081-B 6-TF-024/993	0619-M-35	
varying_title;notes;additional_creator_710;subject_651;norm_title	Stone Creek quadrangle, Ohio--Tuscarawas Co. :	000425412	31212556		e	m	Print	I	I 19.81:40081-D 5-TF-024/993	0619-M-35	
additional_creator_710;norm_title;subject_650	Soil survey of Adams County, Ohio 	000425433	31215302		a	m	Print	A	A 57.38/35:AD 1	0102-B-35	
additional_creator_710;norm_title;subject_650	Soil survey of Hardin County, Ohio 	000425602	31229098		a	m	Print	A	A 57.38/35:H 21	0102-B-35	
norm_title;subject_650	Terry's Montessori School, Inc., Cincinnati, Ohio.	000426058	31283667		a	m	Print	HE	HE 20.7125/2:93-0995-2442	0499-F-16	
subject_610;norm_title;subject_650	Ohio University :	000426580	31350575		a	m	Print	D	D 101.2:AR 5/71	0325	
norm_title	Nomination :	000426594	31350724		a	m	Print	Y	Y 4.L 11/4:S.HRG.103-403	1043-B (MF)	
subject_610;norm_title;subject_650	Geneva Rubber Company, Geneva, Ohio.	000426700	31353922		a	m	Print	HE	HE 20.7125/2:91-0377-2383	0499-F-16	
subject_651;norm_title	Hancock County, Ohio	000427096	31383649		m	m	Direct electronic	I	I 19.124/35:39063	0626-B-35	
subject_651;varying_title;norm_title;notes	Cultural landscape report :	000427483	31407499		a	m	Print	I	I 29.86/4:P 43	0646-N-03	
norm_title;subject_650	Rubbermaid, Inc., Wooster, Ohio.	000427504	31414656		a	m	Print	HE	HE 20.7125/2:94-0198-2443	0499-F-16	
norm_title;subject_650	Getter Corporation of America, Cleveland, Ohio.	000427760	31438013		a	m	Print	HE	HE 20.7125/2:93-1034-2447	0499-F-16	
norm_title	Analysis of shell-type structures subjected to time-dependent mechanical and thermal loading	000428060	31467888		a	m	Microfiche	NAS	NAS 1.26:175747	0830-H-14 (MF)	
additional_creator_710;norm_title;subject_650	Soil survey of Huron County, Ohio 	000428306	31481485		a	m	Print	A	A 57.38/35:H 94	0102-B-35	
norm_title	The national road :	000428646	31506731		a	m	Print	I	I 29.58/3:R 53	0649	
norm_title	Nomination :	000428680	31508282		a	m	Print	Y	Y 4.L 11/4:S.HRG.102-1181	1043-B (MF)	
subject_651;additional_creator_710;norm_title;subject_650	Ohio health profile.	000429024	31534308		a	s	Print	HE	HE 20.7043/35:		
norm_title;subject_650	General Electric Corporation, Evendale, Ohio.	000429576	31630920		a	m	Print	HE	HE 20.7125/2:89-0001-2436	0499-F-16	
subject_610;norm_title	Registered holding company transactions :	000430554	31732488		a	m	Print	Y	Y 4.EN 2/3:103-141	1019-B (MF)	
norm_title;subject_650	Breast cancer in Northeast Ohio :	000430603	31734110		a	m	Print	Y	Y 4.EN 2/3:103-140	1019-B (MF)	
norm_title;subject_650	Estimated water use in Ohio, 1990	000431134	31758056		a	m	Microfiche	I	I 19.76:93-646	0624-H (MF)	
varying_title;norm_title;subject_650	Flood insurance study	000431177	31760281		a	m	Microfiche	FEM	FEM 1.209:390066/994	0594-C-35 (MF)	
varying_title;notes;additional_creator_710;subject_650;norm_title	Estimation of peak-frequency relations, flood hydrographs, and volume-duration-frequency relations of ungaged small urban streams in Ohio	000432188	31856510		a	m	Microfiche	I	I 19.76:93-135	0624-H (MF)	
norm_title	Cryogenic Fluid Management Technology Workshop	000432216	31858950		a	m	Microfiche	NAS	NAS 1.55:10009	0830-H-10 (MF)	
norm_title;subject_650	Stall and loss of control on final approach	000432748	31889141		a	m	Microfiche	TD	TD 1.112:94/07	0982-I-09 (MF)	
varying_title;norm_title;subject_650	U.S. Tsubaki, Sandusky, Ohio.	000433797	31965103		a	m	Print	HE	HE 20.7125/2:92-0306-2465	0499-F-16	
subject_651;varying_title;norm_title	Woodburn North quadrangle, Indiana--Ohio, 1958 :	000434220	32002844		e	m	Print	I	I 19.81:41084-B 7-TF-024/994	0619-M-14	
subject_651;varying_title;norm_title	Butler East quadrangle, Indiana--Ohio, 1958 :	000434228	32003363		e	m	Print	I	I 19.81:41084-D 7-TF-024/994	0619-M-14	
subject_651;additional_creator_710;varying_title;norm_title	New Corydon quadrangle, Indiana--Ohio, 1960 :	000434232	32003492		e	m	Print	I	I 19.81:40084-E 7-TF-024/994	0619-M-14	
subject_651;additional_creator_710;varying_title;norm_title	Dixon quadrangle, Indiana--Ohio, 1960 :	000434236	32003653		e	m	Print	I	I 19.81:40084-H 7-TF-024/994	0619-M-14	
subject_651;additional_creator_710;varying_title;norm_title	Edon quadrangle, Indiana--Ohio, 1961 :	000434239	32003782		e	m	Print	I	I 19.81:41084-E 7-TF-024/994	0619-M-14	
subject_651;additional_creator_710;varying_title;norm_title	Union City quadrangle, Indiana--Ohio, 1960 :	000434247	32005766		e	m	Print	I	I 19.81:40084-B 7-TF-024/994	0619-M-14	
subject_651;additional_creator_710;varying_title;norm_title	New Philadelphia quadrangle, Ohio--Tuscarawas Co., 1993 :	000434264	32006274		e	m	Print	I	I 19.81:40081-D 4-TF-024/993	0619-M-35	
subject_651;additional_creator_710;varying_title;norm_title	Wilshire quadrangle, Ohio--Indiana :	000434273	32006538		e	m	Print	I	I 19.81:40084-F 7-TF-024/994	0619-M-35	
subject_651;additional_creator_710;varying_title;norm_title	Wren quadrangle, Ohio--Indiana, 1960 :	000434278	32006776		e	m	Print	I	I 19.81:40084-G 7-TF-024/994	0619-M-35	
subject_651;varying_title;norm_title	Put-In-Bay, Ohio--Ontario, 1986 :	000434280	32006804		e	m	Print	I	I 19.110:41082-E 1-TM-100/988	0619-G-25	
subject_651;additional_creator_710;varying_title;norm_title	Fort Recovery quadrangle, Ohio--Indiana, 1960 :	000434289	32007171		e	m	Print	I	I 19.81:40084-D 7-TF-024/994	0619-M-35	
subject_651;additional_creator_710;varying_title;norm_title	Cosmos quadrangle, Ohio--Indiana, 1960 :	000434292	32007333		e	m	Print	I	I 19.81:40084-C 7-TF-024/994	0619-M-35	
norm_title;subject_650	Bolton Field, Columbus, Ohio :	000434749	32046877		a	m	Print	C	C 55.411/3:ODS 5958/994	0192-A-02	
norm_title	Workshop on the Thermophysical properties of molten materials	000435262	32081466		a	m	Microfiche	NAS	NAS 1.55:10121	0830-H-10 (MF)	
norm_title	Vision-21	000435306	32097159		a	m	Microfiche	NAS	NAS 1.55:10129	0830-H-10 (MF)	
varying_title;norm_title;subject_650	Akron - Canton Regional Airport, Akron, Ohio :	000435729	32138243		a	m	Print	C	C 55.411/3:ODS 638/994	0192-A-02	
varying_title;norm_title;subject_650	Youngstown - Warren Regional Airport, Youngstown/Warren, Ohio :	000435730	32138264		a	m	Print	C	C 55.411/3:ODS 466/994	0192-A-02	
norm_title	Seals flow code development-93	000435841	32144452		a	m	Microfiche	NAS	NAS 1.55:10136	0830-H-10 (MF)	
norm_title;subject_650	Airborne Airpark, Wilmington, Ohio :	000436065	32155325		a	m	Print	C	C 55.411/3:ODS 583/994	0192-A-02	
subject_610;norm_title;subject_650	Ohio University, Athens, Ohio.	000436566	32188203		a	m	Print	HE	HE 20.7125/2:93-0562-2464	0499-F-16	
norm_title;subject_650	Ohio Chapter, Registry of Interpreters for the Deaf.	000436665	32191555		a	m	Print	HE	HE 20.7125/2:92-0268-2477	0499-F-16	
subject_651;norm_title;subject_650	The Wayne National Forest, southeastern Ohio.	000437122	32224473		a	m	Print	A	A 13.2:W 36/3/SE/OH	0084	
subject_651;norm_title	Cleveland South, Ohio :	000437338	32246418		e	m	Print	I	I 19.110:41081-A 1-TM-100/994	0619-G-25	
norm_title	Rotordynamic instability problems in high-performance turbomachinery 1993	000437469	32256601		a	m	Microfiche	NAS	NAS 1.55:3239	0830-H-10 (MF)	
subject_610;norm_title;subject_650	Tri-County North School, Lewisburg, Ohio.	000438364	32337958		a	m	Print	HE	HE 20.7125/2:95-0026-2488	0499-F-16	
norm_title	Nuclear thermal propulsion	000438394	32338750		a	m	Microfiche	NAS	NAS 1.55:10079	0830-H-10 (MF)	
norm_title	Electrical and Chemical Interactions at Mars Workshop.	000438435	32341533		a	m	Microfiche	NAS	NAS 1.55:10093	0830-H-10 (MF)	
norm_title;subject_650	Johnson Controls, Greenfield, Ohio.	000438801	32370555		a	m	Print	HE	HE 20.7125/2:90-0277-2487	0499-F-16	
subject_651;additional_creator_710;varying_title;norm_title	Allensville quadrangle, Ohio, 1992 :	000438870	32376037		e	m	Print	I	I 19.81:39082-C 5-TF-024/994	0619-M-35	
subject_651;norm_title	Somerset quadrangle, Ohio--Perry Co., 1961 :	000438873	32376899		e	m	Print	I	I 19.81:39082-G 3-TF-024/994	0619-M-35	
subject_651;norm_title	Southeast Columbus quadrangle, Ohio--Franklin Co., 1964 :	000438874	32377044		e	m	Print	I	I 19.81:39082-H 8-TF-024/994	0619-M-35	
subject_651;norm_title	Junction City quadrangle, Ohio, 1961 :	000438877	32377121		e	m	Print	I	I 19.81:39082-F 3-TF-024/994	0619-M-35	
subject_651;norm_title	Millersport quadrangle, Ohio, 1961 :	000438879	32377197		e	m	Print	I	I 19.81:39082-H 5-TF-024/994	0619-M-35	
subject_651;norm_title	Rushville quadrangle, Ohio, 1961 :	000438882	32377264		e	m	Print	I	I 19.81:39082-G 4-TF-024/994	0619-M-35	
norm_title	Workshop on Green Syntheses and Processing in Chemical Manufacturing	000438977	32399590		a	m	Microfiche	EP	EP 1.23/6:600/R-94/125	0431-J (MF)	
norm_title;subject_650	Solvent emission reduction study at Newark AFB, Ohio	000438995	32400241		a	m	Microfiche	EP	EP 1.89/2:600/S 2-90/057	0431-L-12 (MF)	
additional_creator_710;norm_title;subject_650	Discharge characteristics of four highway drainage systems in Ohio 	000439273	32417143		a	m	Print	I	I 19.42/4:95-4020	0624-B	
norm_title;subject_650	Group Health Associates, Cincinnati, Ohio.	000439668	32449353		a	m	Print	HE	HE 20.7125/2:94-0414-2492	0499-F-16	
subject_610;norm_title;subject_650	Hamilton Fire Department, Hamilton, Ohio.	000439745	32454479		a	m	Print	HE	HE 20.7125/2:89-0026-2495	0499-F-16	
subject_651;norm_title;subject_650	Overview of landslide problems, research, and mitigation, Cincinnati, Ohio, area 	000440837	32589310		a	m	Print	I	I 19.3:2059-A	0620	
subject_651;varying_title;norm_title	Cleveland North, Ohio--Ontario :	000441166	32613855		e	m	Print	I	I 19.110:41081-E 1-TM-100/994	0619-G-25	
norm_title;subject_650	Supplemental comprehensive report to Congress, Clean Coal Technology Program	000441355	32631030		a	m	Microfiche	E	E 1.84:0294 P	0429-H-03 (MF)	
norm_title;subject_650	Simulated ground-water flow and sources of water in the Killbuck Creek Valley near Wooster, Wayne County, Ohio 	000441488	32642711		a	m	Print	I	I 19.42/4:94-4131	0624-B	
subject_651;norm_title	Mansfield, Ohio :	000441584	32648285		e	m	Print	I	I 19.110:40082-E 1-TM-100/994	0619-G-25	
subject_651;varying_title;norm_title	Ashville quadrangle, Ohio--Pickaway Co., 1992 :	000441669	32655130		e	m	Print	I	I 19.81:39082-F 8-TF-024/994	0619-M-35	
subject_651;norm_title	Xenia quadrangle, Ohio--Greene Co., 1965 :	000441672	32655265		e	m	Print	I	I 19.81:39083-F 8-TF-024/994	0619-M-35	
subject_651;norm_title	Crooksville quadrangle, Ohio, 1961 :	000441676	32655345		e	m	Print	I	I 19.81:39082-G 1-TF-024/994	0619-M-35	
subject_651;norm_title	Reynoldsburg quadrangle, Ohio, 1964 :	000441677	32655417		e	m	Print	I	I 19.81:39082-H 7-TF-024/994	0619-M-35	
subject_651;varying_title;norm_title	Canal Winchester quadrangle, Ohio, 1966 :	000441679	32655491		e	m	Print	I	I 19.81:39082-G 7-TF-024/994	0619-M-35	
norm_title	Wetlands of modern and ancestral lakes Erie and St. Clair, Michigan, Ohio, Indiana, Pennsylvania, and New York, U.S.A., and Ontario, Canada 	000441911	32672419		e	m	Print	I	I 19.91:I-2451	0619-G-08	
additional_creator_710;norm_title;subject_650	Soil survey of Jefferson County, Ohio 	000441959	32675918		a	m	Print	A	A 57.38/35:J 35/17	0102-B-35	
subject_651;norm_title;subject_650	Navigation charts, Ohio River, Huntington District :	000442567	32738368		a	m	Print	D	D 103.66:F 81/995	0337-B-05	
subject_651;additional_creator_710;norm_title	Shade quadrangle, Ohio, 1992 :	000443103	32802036		e	m	Print	I	I 19.81:39082-B 1-TF-024/994	0619-M-35	
subject_651;additional_creator_710;norm_title	Gore quadrangle, Ohio, 1992 :	000443148	32802768		e	m	Print	I	I 19.81:39082-E 3-TF-024/994	0619-M-35	
subject_651;additional_creator_710;norm_title	Hamden quadrangle, Ohio, 1992 :	000443151	32802854		e	m	Print	I	I 19.81:39082-B 5-TF-024/994	0619-M-35	
subject_651;additional_creator_710;norm_title	Hallsville quadrangle, Ohio, 1992 :	000443167	32804010		e	m	Print	I	I 19.81:39082-D 7-TF-024/994	0619-M-35	
subject_651;additional_creator_710;norm_title	Fultonham quadrangle, Ohio, 1992 :	000443170	32804515		e	m	Print	I	I 19.81:39082-G 2-TF-024/995	0619-M-35	
subject_651;additional_creator_710;norm_title	Clearport quadrangle, Ohio, 1961 :	000443172	32804965		e	m	Print	I	I 19.81:39082-E 6-TF-024/994	0619-M-35	
subject_651;additional_creator_710;norm_title	Gratiot quadrangle, Ohio, 1992 :	000443173	32805625		e	m	Print	I	I 19.81:39082-H 2-TF-024/994	0619-M-35	
subject_651;additional_creator_710;norm_title	Beaver quadrangle, Ohio, 1961 :	000443177	32806560		e	m	Print	I	I 19.81:39082-A 7-TF-024/994	0619-M-35	
